original,seasonal,trend
-1.062841773033142,-1.0607455968856812,-0.0020961605478078127
-1.1978951692581177,-1.2003449201583862,0.0024497793056070805
-1.1607553958892822,-1.1671117544174194,0.0063563561998307705
-1.1438738107681274,-1.154058814048767,0.010184957645833492
-1.0527127981185913,-1.0671240091323853,0.014411233365535736
-1.029078483581543,-1.0482618808746338,0.019183337688446045
-1.3059378862380981,-1.329799771308899,0.023861834779381752
-1.0695945024490356,-1.0981816053390503,0.02858715131878853
-1.2046478986740112,-1.2385139465332031,0.03386610746383667
-1.3025615215301514,-1.3415584564208984,0.038996897637844086
-1.0223257541656494,-1.0666171312332153,0.04429140314459801
-1.2687982320785522,-1.3173705339431763,0.04857225343585014
-1.0189493894577026,-1.0704222917556763,0.051472947001457214
-0.8028640747070312,-0.8586880564689636,0.05582398921251297
-1.1134867668151855,-1.173537015914917,0.06005023047327995
-0.49899396300315857,-0.5636759400367737,0.06468196213245392
-0.7218320369720459,-0.7906544804573059,0.06882242858409882
-0.9953151345252991,-1.0679506063461304,0.07263544946908951
-0.9244120717048645,-1.0020380020141602,0.07762589305639267
-1.2823035717010498,-1.3632512092590332,0.0809476226568222
-1.3261958360671997,-1.4105432033538818,0.08434735983610153
-1.093228816986084,-1.1797595024108887,0.08653069287538528
-0.7083266973495483,-0.7971810698509216,0.08885437250137329
-0.8838960528373718,-0.9746841788291931,0.09078813344240189
-0.6475527286529541,-0.7390504479408264,0.09149771928787231
-1.1303684711456299,-1.2196439504623413,0.08927542716264725
-1.2552927732467651,-1.3426344394683838,0.08734164386987686
-0.6340473294258118,-0.7199620008468628,0.08591467142105103
-1.1675081253051758,-1.2525572776794434,0.08504915982484818
-0.5091229677200317,-0.5929946899414062,0.0838717371225357
-1.157379150390625,-1.240486741065979,0.083107590675354
-0.9953151345252991,-1.07768976688385,0.08237458765506744
-0.6813160181045532,-0.7638075947761536,0.08249156177043915
-0.4922413229942322,-0.5755828619003296,0.08334150910377502
-0.2694033086299896,-0.3542419672012329,0.08483864367008209
-0.4922413229942322,-0.5792009234428406,0.0869595929980278
-0.6678107380867004,-0.7573122978210449,0.08950156718492508
-0.15123161673545837,-0.24308806657791138,0.091856449842453
-0.4145856201648712,-0.5077676773071289,0.0931820422410965
-0.7218320369720459,-0.8156223297119141,0.09379026293754578
-0.5530153512954712,-0.6468914151191711,0.09387604147195816
-0.5462626218795776,-0.639725387096405,0.0934627503156662
-0.6441763639450073,-0.7376001477241516,0.09342377632856369
-0.620542049407959,-0.714012622833252,0.09347055852413177
-0.7184556722640991,-0.8120042085647583,0.09354852885007858
-0.6408000588417053,-0.7343719601631165,0.09357192367315292
-0.5361337065696716,-0.6294482946395874,0.09331459552049637
-0.5732733607292175,-0.6660031676292419,0.09272979199886322
-0.5192520022392273,-0.6108511686325073,0.09159914404153824
-0.6408000588417053,-0.730457603931427,0.08965756744146347
-0.5935313701629639,-0.6806547045707703,0.08712335675954819
-0.5124993324279785,-0.5980163812637329,0.08551707863807678
-0.49561768770217896,-0.5791775584220886,0.08355989307165146
-0.42809098958969116,-0.5092726349830627,0.08118165284395218
-0.15798430144786835,-0.23702162504196167,0.07903733104467392
-0.2694033086299896,-0.3462807238101959,0.0768774151802063
-0.3166719973087311,-0.3909450173377991,0.074273020029068
-0.19174765050411224,-0.2634708881378174,0.07172323018312454
-0.026307273656129837,-0.0952935665845871,0.06898628920316696
0.037843070924282074,-0.02895212173461914,0.06679519265890121
0.16952009499073029,0.10520453006029129,0.064315564930439
0.18302543461322784,0.12054228037595749,0.062483154237270355
0.2910681366920471,0.22995735704898834,0.06111077964305878
0.3349604606628418,0.2762981057167053,0.05866236612200737
0.2708101272583008,0.2143154740333557,0.05649464577436447
0.3687238097190857,0.31454503536224365,0.054178789258003235
0.7637548446655273,0.7114318609237671,0.05232296884059906
0.9562059044837952,0.9063235521316528,0.04988233372569084
